timestamp,latitude,longitude,datetime,timedelta,spacedelta,stopping,journey_id,stationary_id
1582279182,45.4709167480469,9.226610458494,2020-02-21T09:59:42Z,94,450.890309948953,FALSE,13254373521875675594,
1582279183,45.4709167480469,9.226610458494,2020-02-21T09:59:43Z,1,0,TRUE,13254373521875675594,
1582279197,45.470947265625,9.22554475243153,2020-02-21T09:59:57Z,14,83.4053640259852,FALSE,13254373521875675594,
1582279210,45.4709167480469,9.22501442387868,2020-02-21T10:00:10Z,13,41.6092445479229,FALSE,13254373521875675594,
1582279282,45.4714965820313,9.22213165027461,2020-02-21T10:01:22Z,72,234.4572260052,FALSE,13254373521875675594,
1582279289,45.4717102050781,9.22163716876573,2020-02-21T10:01:29Z,7,45.3744801745708,FALSE,13254373521875675594,
1582279293,45.4717102050781,9.22163716876573,2020-02-21T10:01:33Z,4,0,TRUE,13254373521875675594,
1582279318,45.4718933105469,9.22115553798698,2020-02-21T10:01:58Z,25,42.8086291804855,FALSE,13254373521875675594,
1582279319,45.4718933105469,9.22115553798698,2020-02-21T10:01:59Z,1,0,TRUE,13254373521875675594,
1582279385,45.4713134765625,9.22016247176493,2020-02-21T10:03:05Z,66,100.912153984559,FALSE,13254373521875675594,
1582279576,45.4707641601563,9.21439560565506,2020-02-21T10:06:16Z,191,455.071979203806,FALSE,13254373521875675594,
1582280398,45.4709777832031,9.21897602112938,2020-02-21T10:19:58Z,822,358.96697984775,FALSE,13254373521875675594,
1582280399,45.4709777832031,9.21897602112938,2020-02-21T10:19:59Z,1,9.78328818915289e-11,TRUE,13254373521875675594,
1582280418,45.4707946777344,9.21959246753484,2020-02-21T10:20:18Z,19,52.324694307139,FALSE,13254373521875675594,
1582280447,45.4703369140625,9.22065301214803,2020-02-21T10:20:47Z,29,97.2950605467382,FALSE,13254373521875675594,
1582280472,45.4700317382813,9.22114612692025,2020-02-21T10:21:12Z,25,51.3553069749929,FALSE,13254373521875675594,
1582280476,45.4700317382813,9.22114612692025,2020-02-21T10:21:16Z,4,0,TRUE,13254373521875675594,
1582280498,45.4696655273438,9.22199168563894,2020-02-21T10:21:38Z,22,77.6450820654426,FALSE,13254373521875675594,
1582280508,45.4692993164063,9.22245971793775,2020-02-21T10:21:48Z,10,54.7371233289115,FALSE,13254373521875675594,
1582280509,45.4692993164063,9.22245971793775,2020-02-21T10:21:49Z,1,2.36985200155182e-11,TRUE,13254373521875675594,
1582280533,45.4689636230469,9.22381410548568,2020-02-21T10:22:13Z,24,112.293305436978,FALSE,13254373521875675594,
1582280534,45.4689636230469,9.22381410548568,2020-02-21T10:22:14Z,1,3.40932431101558e-11,TRUE,13254373521875675594,
